native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
0.127,0.104,0.187,0.039,0.04,0.042,0.041,0.439,0.214,0.135,1.652,2.887,0.695,0.201,0.354,2.414,1.418,0.587,1.191
0.125,0.204,0.337,0.042,0.041,0.044,0.051,0.423,0.468,0.124,1.73,2.915,0.664,0.284,0.3,1.442,1.658,0.603,0.672
0.125,0.109,0.18,0.037,0.039,0.04,0.042,0.379,0.412,0.122,1.79,2.537,0.824,0.259,0.297,2.004,4.212,0.747,0.669
0.138,0.19,0.177,0.035,0.041,0.041,0.041,0.358,0.233,0.119,1.644,2.676,1.171,0.241,0.346,1.756,3.288,1.482,0.88
0.126,0.115,0.449,0.036,0.039,0.039,0.039,0.377,0.414,0.183,2.095,2.573,0.821,0.201,0.294,1.5,1.419,0.611,0.687
0.124,0.106,0.178,0.032,0.038,0.04,0.096,0.39,0.223,0.125,1.8,2.945,0.663,0.21,0.3,1.537,1.397,1.472,1.393
0.124,0.11,0.174,0.034,0.056,0.041,0.044,0.383,0.3,0.159,1.672,2.642,0.661,0.199,0.295,1.441,1.476,0.588,0.648
0.126,0.105,0.388,0.036,0.039,0.04,0.04,0.373,0.338,0.23,2.124,2.738,0.761,0.377,0.297,1.728,1.515,0.599,0.698
0.122,0.107,0.181,0.035,0.044,0.065,0.042,0.377,0.371,0.121,1.656,2.661,0.724,0.198,0.371,1.394,1.38,0.602,0.775
0.132,0.104,0.419,0.032,0.038,0.039,0.041,0.352,0.233,0.329,1.672,2.999,0.953,0.238,0.301,3.13,1.374,0.648,2.001
0.132,0.184,0.204,0.04,0.042,0.045,0.043,0.38,0.225,0.214,1.916,2.442,1.518,0.374,0.316,1.598,1.421,0.601,0.718
0.122,0.11,0.167,0.041,0.038,0.041,0.04,0.44,0.261,0.125,5.357,2.407,0.811,0.215,0.298,1.67,1.458,0.579,0.871
0.135,0.107,0.321,0.031,0.039,0.041,0.042,0.376,0.268,0.128,2.379,3.376,0.969,0.324,0.299,1.632,1.582,0.644,0.661
0.162,0.213,0.185,0.042,0.055,0.042,0.041,0.457,0.349,0.184,2.006,2.38,0.746,0.201,0.3,1.521,1.678,0.74,0.711
0.13,0.107,0.185,0.031,0.038,0.04,0.046,0.438,0.23,0.147,4.428,2.565,0.745,0.21,0.316,1.595,1.393,0.816,0.728
0.125,0.105,0.284,0.031,0.041,0.041,0.049,0.399,0.244,0.124,2.024,2.37,0.794,0.207,0.301,1.573,1.415,0.727,0.699
0.125,0.105,0.176,0.032,0.038,0.039,0.041,0.363,0.219,0.116,2.273,4.616,1.048,0.215,0.304,1.454,1.289,0.732,1.803
0.121,0.163,0.173,0.032,0.037,0.041,0.06,0.483,0.42,0.217,2.631,3.877,0.732,0.2,0.296,2.222,1.558,0.616,2.484
0.118,0.109,0.182,0.044,0.043,0.044,0.04,0.625,0.416,0.206,2.98,2.569,0.642,0.199,0.294,1.996,1.746,0.615,1.092
0.271,0.179,0.175,0.039,0.036,0.039,0.042,0.353,0.41,0.126,1.955,2.604,0.714,0.4,0.315,1.821,1.448,0.62,2.161
0.212,0.172,0.318,0.056,0.043,0.043,0.05,0.385,0.232,0.208,2.207,3.956,0.752,0.218,0.401,1.736,1.399,0.714,0.923
0.149,0.109,0.175,0.036,0.054,0.051,0.053,0.773,0.256,0.141,1.618,2.536,0.657,0.21,0.297,1.547,1.326,0.547,0.644
0.176,0.11,0.188,0.044,0.043,0.042,0.041,0.38,0.376,0.124,1.707,2.717,0.716,0.204,0.316,1.52,1.408,0.679,0.707
0.125,0.108,0.355,0.034,0.04,0.04,0.039,0.38,0.277,0.114,1.627,2.797,0.697,16.906,0.384,1.805,1.488,0.57,0.649
0.122,0.107,0.17,0.048,0.048,0.052,0.054,0.417,0.407,0.13,1.695,2.859,0.745,0.227,0.303,1.526,1.267,0.553,0.673
0.127,0.137,0.277,0.036,0.039,0.041,0.041,0.668,0.224,0.211,1.391,3.433,0.723,0.402,0.298,1.679,1.366,1.825,1.124
0.123,0.104,0.171,0.031,0.038,0.046,0.04,0.362,0.217,0.127,1.955,2.427,0.71,0.211,0.3,1.534,1.393,0.574,1.792
0.127,0.102,0.177,0.032,0.039,0.042,0.043,0.376,0.231,0.124,3.243,2.443,0.712,0.229,0.313,1.627,1.461,0.583,2.19
0.133,0.103,0.34,0.036,0.041,0.041,0.04,0.385,0.223,0.178,1.815,2.603,0.808,0.202,0.302,1.684,1.395,0.638,0.612
0.123,0.106,0.232,0.038,0.042,0.04,0.079,0.376,0.224,0.117,1.863,2.491,0.643,0.215,0.299,1.445,1.379,0.627,0.675
0.128,0.111,0.186,0.035,0.04,0.043,0.04,0.363,0.232,0.118,1.98,2.806,0.817,0.2,0.298,1.535,1.367,0.566,0.748
0.125,0.105,0.195,0.032,0.043,0.043,0.042,0.354,0.224,0.119,1.52,2.867,0.729,0.204,0.299,1.538,1.462,1.528,1.652
0.256,0.175,0.658,0.033,0.04,0.043,0.042,0.613,0.229,0.119,1.947,2.579,1.039,0.342,0.315,1.732,1.458,0.928,1.975
0.133,0.108,0.186,0.033,0.04,0.04,0.04,0.357,0.295,0.127,1.763,2.603,0.919,0.394,0.302,1.565,1.468,0.827,1.698
0.117,0.105,0.185,0.034,0.039,0.038,0.043,0.376,0.221,0.126,1.603,2.858,1.207,0.213,0.296,1.717,1.543,0.595,0.709
0.12,0.106,0.16,0.035,0.039,0.059,0.056,0.373,0.241,0.204,1.732,2.508,0.72,0.2,0.294,1.706,1.358,0.772,2.51
0.133,0.109,0.286,0.042,0.068,0.047,0.045,0.383,0.229,0.14,1.661,2.824,1.065,0.209,0.312,1.741,1.559,0.566,1.73
0.142,0.102,0.177,0.031,0.04,0.04,0.039,0.391,0.231,0.122,1.642,2.61,0.939,0.21,0.308,1.473,1.471,0.851,0.718
0.141,0.107,0.206,0.032,0.038,0.054,0.041,0.357,0.323,0.128,1.605,2.673,0.74,0.198,0.297,1.46,1.629,0.581,0.679
0.123,0.107,0.167,0.036,0.052,0.041,0.052,0.359,0.213,0.124,1.704,2.438,0.865,0.201,0.298,1.58,1.717,0.624,2.061
0.132,0.108,0.174,0.032,0.042,0.045,0.043,0.404,0.229,0.122,2.397,2.494,0.734,0.201,0.299,1.476,1.371,0.611,0.683
0.148,0.108,0.281,0.032,0.045,0.041,0.041,0.373,0.393,0.12,1.757,2.69,0.681,0.199,0.296,1.858,1.46,0.643,0.771
0.124,0.108,0.231,0.038,0.038,0.04,0.039,0.387,0.224,0.125,1.757,2.529,0.665,0.267,0.296,1.689,1.555,0.504,0.583
0.124,0.104,0.173,0.036,0.05,0.049,0.055,0.536,0.232,0.127,2.93,2.641,0.713,0.204,0.298,1.496,1.237,0.591,0.71
0.125,0.105,0.195,0.037,0.037,0.044,0.041,0.46,0.248,0.117,1.418,2.75,0.761,0.209,0.3,1.558,1.32,0.626,0.742
0.13,0.105,0.185,0.033,0.039,0.04,0.041,0.359,0.21,0.114,1.822,2.592,1.318,0.229,0.362,1.663,1.413,0.595,0.622
0.122,0.108,0.207,0.051,0.045,0.045,0.044,0.358,0.337,0.129,1.96,2.655,0.683,0.218,0.313,1.697,1.717,0.584,0.674
0.123,0.107,0.171,0.037,0.043,0.04,0.042,0.361,0.22,0.135,1.787,2.582,0.937,0.251,0.32,1.631,1.467,0.587,0.651
0.129,0.106,0.182,0.036,0.039,0.041,0.04,0.397,0.211,0.116,1.532,3.033,0.661,0.255,0.566,1.49,1.353,0.634,0.754
0.153,0.118,0.22,0.033,0.039,0.04,0.045,0.465,0.248,0.127,1.749,2.603,0.784,0.235,0.398,1.686,1.527,0.707,0.8
0.133,0.195,0.21,0.032,0.042,0.043,0.041,0.714,0.419,0.209,1.437,2.527,0.784,0.199,0.296,1.773,1.61,1.604,2.946
0.121,0.111,0.179,0.296,0.044,0.043,0.041,0.427,0.262,0.141,1.94,3.204,1.35,0.202,0.299,1.61,1.435,0.609,0.657
0.137,0.107,0.172,0.033,0.039,0.042,0.042,0.408,0.211,0.127,1.789,2.477,0.804,0.214,0.302,1.511,1.593,0.765,1.033
0.131,0.105,0.182,0.033,0.038,0.04,0.043,0.372,0.454,0.127,1.708,3.074,0.643,0.198,0.295,1.652,1.596,1.642,0.884
0.127,0.107,0.197,0.036,0.046,0.062,0.051,0.76,0.434,0.13,1.783,2.448,1.034,0.198,0.298,1.44,2.227,0.65,0.713
0.217,0.198,0.186,0.033,0.041,0.042,0.074,0.681,0.229,0.194,2.271,2.494,0.727,0.203,0.296,1.529,1.597,0.57,0.653
0.133,0.105,0.233,0.037,0.045,0.041,0.04,0.387,0.242,0.119,1.747,2.6,0.681,0.237,0.36,1.906,1.518,0.87,1.203
0.129,0.106,0.285,0.034,0.04,0.05,0.301,0.385,0.227,0.12,2.022,2.482,2.08,0.202,0.349,2.51,2.596,0.596,0.652
0.124,0.106,0.195,0.034,0.039,0.05,0.044,0.356,0.212,0.119,1.823,2.985,0.738,0.211,0.354,1.619,1.445,0.583,0.737
0.135,0.183,0.483,0.034,0.04,0.04,0.047,0.383,0.216,0.116,1.673,2.681,0.854,0.199,0.33,1.559,1.438,0.568,0.707
0.13,0.109,0.182,0.035,0.041,0.044,0.044,0.372,0.227,0.125,2.769,4.521,1.293,0.199,0.499,1.556,1.362,1.43,2.786
0.131,0.104,0.205,0.034,0.042,0.043,0.043,0.376,0.4,0.189,2.597,3.156,0.927,0.213,0.329,1.497,1.485,0.575,1.775
0.122,0.104,0.477,0.033,0.039,0.041,0.041,0.38,0.225,0.124,1.679,2.584,0.714,0.207,0.315,1.546,1.452,1.568,0.845
0.124,0.107,0.293,0.033,0.04,0.042,0.039,0.374,0.226,0.126,2.042,2.55,1.043,0.206,0.299,1.677,2.948,0.609,0.708
0.136,0.129,0.173,0.031,0.039,0.041,0.041,0.371,0.222,0.135,1.746,2.25,0.87,0.213,0.299,1.971,1.568,0.567,1.899
0.126,0.109,0.174,0.031,0.039,0.041,0.043,0.395,0.223,0.122,1.615,2.839,0.702,0.2,0.298,1.464,1.368,1.529,0.93
0.125,0.106,0.189,0.031,0.041,0.041,0.04,0.437,0.236,0.126,2.917,2.439,0.715,0.201,0.296,1.576,1.367,0.563,0.653
0.129,0.108,0.181,0.031,0.039,0.041,0.051,0.355,0.213,0.118,1.493,3.268,0.837,0.2,0.315,2.321,1.447,0.65,0.796
0.203,0.104,0.346,0.033,0.04,0.041,0.043,0.356,0.213,0.122,1.643,2.645,0.776,0.213,0.302,1.822,1.609,1.021,0.658
0.116,1.368,0.198,0.033,0.039,0.04,0.072,0.433,0.254,0.13,2.149,2.352,0.937,0.214,0.298,1.554,1.392,0.549,1.952
0.262,0.103,0.182,0.053,0.038,0.04,0.04,0.393,0.233,0.127,1.896,2.51,0.705,0.198,0.301,1.632,1.73,0.58,0.661
0.129,0.106,0.186,0.034,0.04,0.04,0.041,0.555,0.23,0.127,1.674,2.552,1.078,0.259,0.337,2.361,1.697,0.664,0.853
0.155,0.188,0.201,0.043,0.07,0.091,0.095,0.696,0.416,0.187,1.779,3.224,1.798,0.212,0.567,2.693,1.543,0.546,0.721
0.123,0.109,0.272,0.032,0.037,0.04,0.041,0.38,0.27,0.357,1.997,2.463,0.672,0.209,0.3,1.511,1.551,0.619,0.786
0.132,0.11,0.174,0.035,0.045,0.044,0.045,0.399,0.212,0.124,1.746,2.746,1.233,0.221,0.32,1.764,1.361,0.541,0.648
0.147,0.121,0.183,0.035,0.041,0.055,0.042,0.359,0.241,0.126,1.701,3.664,0.664,0.209,0.299,1.503,1.421,0.538,1.125
0.126,0.106,0.356,0.036,0.051,0.071,0.047,0.689,0.406,0.214,1.766,2.794,0.68,0.211,0.313,1.741,1.411,1.611,0.935
0.125,0.105,0.17,0.044,0.04,0.043,0.041,0.424,0.266,0.138,1.799,2.724,0.829,0.235,0.465,1.56,1.399,0.68,1.226
0.139,0.17,0.301,0.034,0.042,0.043,0.09,0.776,0.445,0.197,2.849,2.677,1.004,0.212,0.374,1.568,1.421,0.846,1.897
0.122,0.111,0.298,0.039,0.039,0.041,0.05,0.364,0.214,0.12,2.167,2.608,0.715,0.2,0.296,1.473,1.734,0.631,1.982
0.143,0.106,0.294,0.036,0.061,0.04,0.054,0.38,0.229,0.12,1.946,2.611,0.738,0.2,0.297,1.56,1.387,0.649,0.643
0.134,0.106,0.192,0.033,0.062,0.042,0.039,0.649,0.392,0.119,2.156,2.869,1.044,0.202,0.297,1.598,1.31,0.634,1.966
0.124,0.109,0.382,0.036,0.037,0.04,0.041,0.361,0.227,0.152,2.458,2.502,0.756,0.302,0.353,1.687,1.836,0.588,0.581
0.125,0.105,0.22,0.042,0.051,0.047,0.049,0.371,0.23,0.118,1.635,3.974,1.684,0.202,0.325,1.565,1.397,0.542,1.16
0.123,0.105,0.381,0.032,0.039,0.039,0.041,0.355,0.212,0.123,3.676,2.679,0.918,0.214,0.297,1.49,1.664,0.528,0.795
0.13,0.106,0.198,0.034,0.042,0.041,0.041,0.384,0.225,0.132,1.88,3.162,0.81,0.205,0.298,1.719,1.792,1.646,1.438
0.148,0.12,0.212,0.036,0.082,0.049,0.053,0.386,0.228,0.118,2.117,2.367,0.671,0.213,0.406,1.653,1.475,0.538,0.681
0.126,0.12,0.183,0.037,0.037,0.041,0.045,0.423,0.297,0.177,1.789,2.619,1.043,0.201,0.296,1.851,1.749,0.651,0.685
0.209,0.107,0.448,0.056,0.068,0.073,0.104,0.74,0.405,0.271,2.512,79.061,1.181,0.309,0.524,3.587,2.196,1.489,10.567
0.212,0.21,1.101,0.138,0.066,0.076,0.137,1.415,0.423,0.33,2.794,18.294,12.631,3.706,7.513,2.663,6.707,3.869,1.225
0.151,0.188,0.355,0.087,0.102,0.105,0.093,0.541,0.434,0.237,1.932,3.112,1.36,0.307,0.412,1.525,1.428,0.579,3.335
0.143,0.105,0.23,0.036,0.038,0.043,0.043,0.627,0.225,0.131,1.709,2.451,0.747,0.207,0.3,2.022,1.374,0.558,0.759
0.132,0.107,0.216,0.032,0.215,0.053,0.043,0.375,0.22,0.21,2.283,2.568,1.261,0.201,0.297,2.132,1.744,0.727,2.023
0.124,0.116,0.528,0.036,0.04,0.042,0.041,0.391,0.225,0.118,1.7,2.509,1.379,0.202,0.295,1.47,1.379,0.612,1.967
0.133,0.196,0.182,0.037,0.038,0.041,0.045,0.378,0.23,0.117,1.996,2.594,0.667,0.212,0.296,1.484,1.685,0.682,2.002
0.124,0.108,0.172,0.032,0.039,0.041,0.042,0.467,0.225,0.115,1.568,2.348,0.718,0.279,0.305,1.57,1.369,0.553,0.73
0.125,0.108,0.182,0.036,0.038,0.042,0.041,0.371,0.226,0.123,1.726,2.432,0.799,0.214,0.296,1.422,1.427,1.429,0.818
0.155,0.132,0.483,0.039,0.04,0.043,0.04,0.396,0.228,0.121,1.666,2.517,0.651,0.202,0.296,1.707,1.314,0.616,1.902
0.141,0.106,0.164,0.034,0.04,0.052,0.044,0.359,0.382,0.123,1.684,2.43,0.953,0.241,0.533,1.513,1.376,0.639,0.675
0.117,0.105,0.175,0.037,0.045,0.089,0.042,0.379,0.226,0.123,1.835,2.537,0.729,0.218,0.361,1.707,1.389,0.566,0.942
0.124,0.107,0.195,0.034,0.043,0.052,0.053,0.381,0.311,0.139,1.763,2.506,0.821,0.2,0.293,1.456,1.497,0.492,1.628
0.123,0.109,0.182,0.031,0.039,0.04,0.041,0.386,0.231,0.12,1.685,2.716,0.725,0.222,0.314,2.519,1.375,1.823,0.874
0.12,0.11,0.177,0.032,0.037,0.039,0.04,0.394,0.269,0.179,1.643,2.657,0.873,0.203,0.343,1.544,1.522,0.541,0.635
0.145,0.106,0.179,0.035,0.037,0.04,0.04,0.376,0.429,0.143,1.77,3.23,0.709,0.209,0.312,1.449,1.411,0.641,1.961
0.131,0.108,0.46,0.04,0.072,0.04,0.041,0.376,0.223,0.118,1.588,2.413,1.012,0.286,0.547,2.13,2.401,2.208,2.888
0.122,0.105,0.179,0.032,0.044,0.046,0.04,0.431,0.385,0.147,2.097,3.11,0.977,0.215,0.321,1.59,1.522,1.531,1.353
0.126,0.107,0.193,0.032,0.04,0.041,0.043,0.458,0.215,0.117,1.954,2.614,0.627,0.22,0.299,1.502,1.376,0.612,0.921
0.129,0.105,0.195,0.031,0.037,0.04,0.04,0.376,0.224,0.128,1.825,2.615,1.655,0.21,0.374,2.028,1.493,0.665,1.928
0.131,0.107,0.247,0.04,0.049,0.06,0.055,0.454,0.231,0.122,1.847,2.473,0.777,0.221,0.301,1.467,1.354,0.658,0.753
0.128,0.105,0.177,0.031,0.04,0.041,0.041,0.655,0.384,0.194,2.046,2.947,0.943,0.209,0.298,1.835,1.467,0.531,0.647
0.13,0.174,0.262,0.033,0.041,0.04,0.04,0.386,0.227,0.435,1.778,2.814,1,0.201,0.296,1.558,1.462,0.584,0.598
0.201,0.181,0.187,0.041,0.041,0.043,0.042,0.634,0.387,0.185,2.586,2.689,1.189,0.202,0.301,1.563,1.442,0.552,1.055
0.122,0.105,0.183,0.033,0.038,0.04,0.039,0.497,0.217,0.126,1.967,2.514,0.823,0.216,0.293,1.395,1.565,0.64,0.659
0.123,0.106,0.167,0.032,0.038,0.066,0.045,0.43,0.249,0.23,2.009,2.774,0.673,0.199,0.32,1.714,1.507,0.585,2.039
0.154,0.11,0.21,0.033,0.037,0.041,0.039,0.36,0.222,0.121,1.995,3.059,0.97,0.201,0.301,1.728,1.287,0.564,0.861
0.171,0.137,0.306,0.035,0.042,0.044,0.043,0.381,0.224,0.127,1.747,2.435,0.665,0.213,0.357,1.658,1.395,0.554,2.198
0.121,0.107,0.171,0.05,0.051,0.049,0.05,0.441,0.429,0.133,1.925,2.531,0.786,0.204,0.3,1.408,1.398,0.562,0.647
0.126,0.19,0.168,0.032,0.041,0.042,0.043,0.406,0.229,0.121,2.237,2.439,0.72,0.203,10.061,1.993,1.36,0.596,1.863
0.122,0.106,0.17,0.046,0.045,0.045,0.049,0.358,0.257,0.125,1.91,2.647,0.664,0.334,0.295,1.452,3.104,0.674,0.733
0.122,0.107,0.176,0.035,0.04,0.044,0.043,0.359,0.233,0.12,1.859,2.476,0.697,0.235,0.299,1.752,1.471,0.542,0.662
0.126,0.106,0.287,0.036,0.037,0.04,0.04,0.355,0.23,0.123,2.529,2.656,0.716,0.204,0.297,1.623,1.633,0.626,0.634
0.133,0.159,0.194,0.037,0.04,0.039,0.042,0.36,0.233,0.125,3.121,2.829,0.752,0.209,0.297,1.567,1.481,1.429,1.767
0.126,0.107,0.182,0.034,0.041,0.042,0.042,0.376,0.231,0.118,1.962,2.453,0.704,0.202,0.298,1.489,1.797,0.662,0.683
0.122,0.105,0.175,0.036,0.038,0.04,0.043,0.416,0.246,0.214,2.04,3.402,0.819,0.211,0.296,2.322,1.349,1.374,0.837
0.123,0.104,0.414,0.037,0.045,0.042,0.042,0.357,0.379,0.217,2.229,2.371,0.703,0.206,0.296,1.701,1.422,0.685,2.114
0.139,0.139,0.19,0.031,0.038,0.044,0.041,0.416,0.238,0.121,1.703,2.382,0.684,0.354,0.351,1.684,2.348,0.883,0.658
0.122,0.104,0.43,0.036,0.038,0.045,0.042,0.363,0.229,0.122,1.705,2.496,0.835,0.199,0.295,1.548,1.391,0.609,1.872
0.122,0.108,0.168,0.034,0.04,0.041,0.043,0.377,0.224,0.126,1.598,2.508,0.777,0.21,0.297,1.499,1.422,0.551,0.854
0.125,0.164,0.19,0.032,0.04,0.04,0.041,0.356,0.21,0.129,1.938,2.974,0.708,0.2,0.298,1.668,1.368,0.622,2.031
0.131,0.105,0.202,0.034,0.039,0.04,0.04,0.357,0.23,0.117,1.673,2.547,0.719,0.232,0.361,1.468,1.465,0.56,0.669
0.123,0.104,0.172,0.031,0.044,0.076,0.045,0.355,0.212,0.125,1.972,2.421,0.677,0.211,0.295,1.543,1.496,0.58,0.641
0.156,0.108,0.249,0.056,0.042,0.04,0.041,0.683,0.303,0.122,1.676,2.479,1.117,0.204,0.375,1.406,1.443,0.579,1.954
0.129,0.108,0.22,0.037,0.046,0.045,0.044,0.356,0.225,0.124,2.389,2.613,0.716,0.217,0.299,1.905,1.628,0.546,0.7
0.131,0.107,0.179,0.038,0.042,0.064,0.072,0.383,0.227,0.123,1.751,2.764,1.035,0.24,0.463,1.68,1.436,0.573,0.646
0.125,0.114,0.208,0.04,0.045,0.046,0.056,0.357,0.209,0.118,2.263,2.71,0.668,0.214,0.294,1.507,1.437,0.587,0.876
0.123,0.105,0.168,0.037,0.037,0.043,0.042,0.376,0.227,0.114,1.874,2.569,0.655,0.199,0.292,1.446,1.389,0.652,2.316
0.181,0.106,0.168,0.035,0.039,0.039,0.042,0.355,14.778,0.141,2.032,2.683,0.873,0.2,0.297,1.473,1.415,0.55,0.657
0.227,0.121,0.203,0.033,0.041,0.096,0.044,0.357,0.21,0.12,3.685,2.616,0.721,0.212,0.301,1.511,1.424,0.671,2.247
0.133,0.108,0.189,0.031,0.04,0.051,0.042,0.353,0.405,0.212,2.264,2.612,0.763,0.341,0.399,1.481,2.002,0.564,0.632
0.132,0.113,0.185,0.031,0.057,0.05,0.049,0.376,0.243,0.125,2.309,2.411,0.746,0.2,0.315,1.458,1.405,0.632,0.682
0.134,0.111,0.184,0.039,0.039,0.04,0.043,0.357,0.213,0.154,2.23,2.485,0.723,0.21,0.709,2.287,1.357,1.374,1.712
0.129,0.107,0.222,0.032,0.037,0.04,0.04,0.484,0.251,0.114,1.707,5.011,0.735,0.254,0.295,1.774,1.355,0.514,0.64
0.158,0.117,0.488,0.033,0.041,0.042,0.042,0.379,0.226,0.157,1.538,3.426,1.372,0.202,0.363,1.563,2.333,1.313,3.016
0.135,0.107,0.178,0.04,0.045,0.062,0.043,0.357,0.211,0.171,2.201,2.941,0.764,0.199,0.297,1.492,1.646,1.724,0.878
0.222,0.107,0.174,0.031,0.038,0.041,0.042,0.433,0.26,0.135,2.759,3.772,0.806,0.199,0.301,1.615,1.286,0.593,0.805
0.197,0.195,0.33,0.033,0.038,0.04,0.041,0.359,0.214,0.213,3.025,2.447,0.736,0.211,0.507,2.292,1.405,0.573,0.644
0.133,0.11,0.185,0.035,0.042,0.043,0.044,0.379,0.225,0.121,1.976,5.244,0.734,0.438,0.364,1.588,1.534,0.863,0.753
0.126,0.105,0.28,0.08,0.059,0.053,0.051,0.401,0.233,0.123,1.945,3.001,0.759,0.38,0.296,1.454,1.509,1.404,1.274
0.131,0.106,0.177,0.032,0.039,0.041,0.041,0.508,0.287,0.12,2.817,2.377,0.81,0.213,0.325,1.492,1.361,0.717,1.104
0.142,0.182,0.193,0.032,0.037,0.04,0.042,0.445,0.217,0.729,1.685,2.546,0.782,0.199,0.337,1.478,1.717,0.567,0.673
0.121,0.107,0.173,0.036,0.038,0.04,0.041,0.408,0.232,0.127,2.564,2.573,2.032,0.288,0.351,1.593,1.421,1.453,1.378
0.123,0.106,0.326,0.033,0.041,0.045,0.04,0.374,0.22,0.125,1.679,2.783,0.811,0.213,0.479,1.457,1.45,0.548,0.775
0.126,0.104,0.171,0.035,0.042,0.045,0.043,0.684,0.227,0.124,1.628,2.815,0.75,0.199,0.296,1.518,1.361,0.582,2.044
0.139,0.109,0.396,0.033,0.039,0.041,0.04,0.357,0.251,0.125,1.846,2.666,1.069,0.214,0.409,1.515,1.608,0.542,0.668
0.217,0.105,0.182,0.032,0.039,0.039,0.04,0.364,0.232,0.122,1.763,2.811,0.796,0.198,0.363,1.675,1.409,0.656,0.603
0.125,0.105,0.295,0.039,0.045,0.046,0.046,0.375,0.223,0.118,2,3.392,0.669,0.359,0.393,1.577,1.364,1.402,0.689
0.126,0.107,0.174,0.036,0.037,0.039,0.04,0.374,0.227,0.128,2.57,2.44,0.991,0.199,0.294,1.577,1.395,0.566,1.883
0.128,0.109,0.177,0.032,0.039,0.04,0.04,0.428,0.274,0.141,1.718,2.379,0.709,0.205,0.297,1.676,1.38,0.646,0.629
0.127,0.106,0.187,0.037,0.057,0.056,0.045,0.373,0.245,0.131,2.151,2.795,0.724,0.254,0.297,1.71,1.369,0.56,2.24
0.145,0.113,0.202,0.032,0.04,0.041,0.04,0.353,0.227,0.128,1.741,2.351,0.786,0.216,0.313,1.61,1.424,0.641,0.664
0.127,0.11,0.179,0.041,0.046,0.046,0.048,0.437,0.222,0.119,1.643,2.643,1.125,0.2,0.295,1.493,1.369,0.589,1.075
0.12,0.111,0.177,0.031,0.037,0.04,0.058,0.353,0.213,0.125,1.784,2.677,0.641,0.208,0.298,1.539,1.366,0.72,2.643
0.13,0.104,0.18,0.037,0.038,0.044,0.05,0.388,0.223,0.115,1.721,2.492,1.075,0.215,0.311,1.747,1.427,0.53,0.607
0.149,0.111,0.174,0.036,0.037,0.04,0.055,0.354,0.209,0.113,1.903,2.547,0.833,0.199,0.299,1.519,1.822,0.606,2.109
0.128,0.108,0.17,0.033,0.041,0.042,0.041,0.66,0.397,0.13,2.401,2.831,0.749,0.202,0.374,1.728,1.675,0.566,0.608
0.119,0.108,0.18,0.031,0.037,0.039,0.056,0.479,0.329,0.132,1.835,2.552,0.65,0.246,0.299,1.525,1.447,0.578,0.687
0.128,0.108,0.303,0.035,0.037,0.041,0.044,0.357,0.257,0.122,1.676,2.447,0.696,0.202,0.299,1.558,1.457,0.556,0.708
0.123,0.105,0.184,0.032,0.039,0.043,0.041,0.36,0.406,0.205,2.055,2.555,0.68,0.233,0.351,1.877,1.366,0.55,0.628
0.153,0.122,0.211,0.045,0.041,0.07,0.044,0.366,0.213,0.114,1.789,2.578,0.724,0.213,0.314,1.588,1.415,0.582,0.711
0.121,0.186,0.172,0.032,0.038,0.04,0.045,0.357,0.209,0.118,1.536,2.734,0.707,0.198,0.295,1.691,1.359,0.595,0.672
0.125,0.104,0.178,0.034,0.041,0.038,0.038,0.435,0.469,0.139,1.763,2.618,1.316,0.199,0.3,1.489,1.406,0.737,0.692
0.145,0.117,0.388,0.038,0.118,0.04,0.04,0.358,0.212,0.119,1.864,3.09,1.357,0.21,0.296,1.495,1.673,0.532,0.745
0.134,0.109,0.188,0.034,0.038,0.039,0.043,0.355,0.206,0.119,1.897,2.448,0.742,0.275,16.598,1.798,1.551,1.5,1.497
0.119,0.105,0.175,0.041,0.045,0.046,0.051,0.414,0.249,0.136,1.686,2.69,0.631,0.209,0.299,1.497,1.412,0.573,0.647
0.125,0.106,0.185,0.031,0.038,0.041,0.04,0.357,0.21,0.122,1.497,2.594,0.728,0.2,0.303,1.444,2.187,0.69,0.681
0.121,0.105,0.197,0.032,0.038,0.038,0.037,0.416,0.209,0.115,1.926,3.108,0.923,0.215,0.42,1.461,1.404,0.52,0.654
0.154,0.123,0.203,0.042,0.041,0.043,0.044,0.358,0.211,0.117,2.015,2.714,0.728,0.213,0.312,1.627,1.297,0.536,0.734
0.119,0.106,0.171,0.036,0.039,0.038,0.039,0.382,0.217,0.119,1.897,2.533,0.704,0.267,0.297,1.563,1.79,0.671,0.702
0.142,0.105,0.292,0.039,0.036,0.04,0.046,0.433,0.253,0.154,3.043,2.906,0.65,0.211,0.303,1.437,1.457,0.57,0.814
0.153,0.117,0.221,0.034,0.038,0.039,0.039,0.381,0.222,0.118,2.17,2.542,0.788,0.21,0.301,1.712,2.094,1.336,1.467
0.206,0.103,0.434,0.032,0.04,0.039,0.04,0.387,0.233,0.121,1.598,2.926,1.208,0.214,0.298,1.497,1.484,0.548,0.628
0.121,0.107,0.179,0.032,0.037,0.045,0.062,0.393,0.217,0.121,1.838,2.418,0.667,0.222,0.296,1.534,1.468,1.458,0.92
0.129,0.106,0.175,0.032,0.039,0.044,0.042,0.383,0.228,0.306,1.776,2.537,0.694,0.208,0.298,1.566,2.202,0.572,1.948
